"PROVNUM","avg_share_hrs_all","avg_share_hrs_rn","avg_share_hrs_lpn","avg_share_hrs_cna","months_contract","fac_name","county","state","ownership","hospbase","n_cert_beds","qm_rating","overall_rating","health_inspection_rating","staffing_rating","longstay_qm_rating","nursing_staff_turnover","rn_turnover","na_hprd","lpn_hprd","rn_hprd"
"395720",0.025593503205283,0,0.00510145147891394,0.0378704655257009,15,"HOMESTEAD VILLAGE, INC","Lancaster","PA","Non profit - Corporation","N",60,3,5,4,5,4,32.8,0,2.97622,1.02423,0.74706
"395721",0,0,0,0,0,"PARAMOUNT NURSING AND REHAB AT FAYETTEVILLE, LLC","Franklin","PA","For profit - Corporation","N",92,4,3,3,3,5,29.7,12.5,1.97525,1.22123,0.48746
"395722",0.134811884087288,0.377937652967313,0.257295175893813,0.0305728113656838,15,"UNIVERSITY CITY REHABILITATION AND HEALTHCARE CTR","Philadelphia","PA","For profit - Corporation","N",124,4,1,2,1,5,64.5,61.9,1.85366,0.86301,0.45047
"395726",0.0181189427890941,0.00217947879452612,0.0204830970758191,0.0233826235909452,6,"HARMON HOUSE HEALTH & REHAB CENTER","Westmoreland","PA","For profit - Corporation","N",109,2,1,1,4,3,48.2,47.4,1.96902,0.87724,0.75832
"395728",0.333186717507672,0.327638478049862,0.458328365604646,0.273837233712621,15,"SNYDER MEMORIAL HEALTH CARE CE","Forest","PA","For profit - Corporation","N",100,3,1,1,3,4,60.6,66.7,2.25407,1.05141,0.44912
"395729",0,0,0,0,0,"GARDENS AT EASTON, THE","Northampton","PA","For profit - Limited Liability company","N",181,2,4,4,3,2,27.3,12.5,1.71173,0.91854,0.48764
"395730",0.151027736755703,0.218347157603024,0.118816543339733,0.146673283136117,15,"KADIMA REHABILITATION & NURSING AT LAKESIDE","Luzerne","PA","For profit - Corporation","N",31,4,1,1,3,4,76.5,81.8,2.23123,0.77759,0.81216
"395731",0.137838706427123,0.0367186573376149,0.0412398569686957,0.241838566662866,15,"BETHEL PARK SKILLED NURSING AND REHABILITATION CTR","Allegheny","PA","For profit - Corporation","N",160,4,3,3,2,3,56.7,59.4,1.28369,0.60919,1.03058
"395732",0.536660780845061,0.770057834313904,0.64954056620115,0.393780573618048,14,"HERITAGE CARE CENTER","Allegheny","PA","Non profit - Corporation","N",143,3,1,1,3,3,64.9,45.9,1.74995,0.55078,0.96884
"395733",0.125086889811677,0.109565419186944,0.081610656935456,0.150675218854484,13,"GETTYSBURG CENTER","Adams","PA","For profit - Partnership","N",118,2,3,3,3,3,44,47.8,1.63194,0.84261,0.67594
"395735",0.354171488796759,0.371768938928888,0.319535261825587,0.369229979832682,15,"LIFEQUEST NURSING CENTER","Bucks","PA","Non profit - Corporation","N",140,3,4,4,3,2,49.2,61.5,2.21056,1.11851,0.595
"395736",8.18615668652247e-05,0,0,0.000163663271524332,1,"WILLOWBROOKE COURT-GRANITE","Delaware","PA","Non profit - Corporation","N",10,4,5,5,5,5,55.6,50,2.61473,0.93103,1.29421
"395738",0.0513958981081128,0,0.159738544348837,0.0384490640946685,15,"PAUL'S RUN","Philadelphia","PA","Non profit - Corporation","N",119,4,4,4,4,4,26.3,15,2.37432,0.83535,0.89842
"395740",0.0934084022175974,0.298708663426986,0.158462558229947,0.0339486240670355,15,"WEST CHESTER REHABILITATION AND HEALTHCARE CENTER","Chester","PA","For profit - Limited Liability company","N",180,3,1,1,2,4,65.8,60,1.94474,0.9161,0.49956
"395742",0.187985947535797,0.491504413484897,0.333391952325964,0.113258295638458,12,"SOUTHWESTERN NURSING AND REHABILITATION CENTER","Allegheny","PA","For profit - Corporation","N",118,2,1,1,1,1,76.1,70.6,1.85658,0.6298,0.52292
"395743",0.21777297899625,0.0555813893821872,0.387579385627713,0.224354696755366,15,"GREENTREE SKILLED NURSING AND REHABILITATION CTR","Allegheny","PA","For profit - Corporation","N",180,3,2,2,3,4,57.6,41,1.68037,0.53685,0.88887
"395745",0.129914170843071,0.197545611157181,0.231746921701863,0.0638257187700904,13,"BALDWIN HEALTH CENTER","Allegheny","PA","For profit - Partnership","N",200,2,1,1,1,4,69.8,82.1,1.89476,1.17356,0.34751
"395746",0.218222827577032,0.353233714669205,0.215646837030076,0.191378299570797,15,"CARLISLE SKILLED NURSING AND REHABILITATION CENTER","Cumberland","PA","For profit - Corporation","N",150,2,1,1,2,2,57.4,79.2,1.79212,0.93745,0.48788
"395749",0,0,0,0,0,"RITTENHOUSE POST ACUTE","Philadelphia","PA","Non profit - Corporation","Y",19,4,4,3,5,NA,13.8,0,3.59608,0.21248,3.02659
"395751",0.0791125073744129,0.170505694082941,0.201240498755598,0.0122162393295982,15,"ROCHESTER RESIDENCE AND CARE CENTER","Beaver","PA","For profit - Corporation","N",119,2,1,1,2,3,59.8,68,1.68857,0.68501,0.77703
"395752",0.104922901153483,0.159887265540166,0.175146841805453,0.0605658993520211,13,"MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER","Northampton","PA","Non profit - Corporation","N",61,3,5,5,4,4,44.8,53.8,2.69015,1.22767,0.73122
"395753",0,0,0,0,0,"BEAUMONT AT BRYN MAWR","Delaware","PA","Non profit - Corporation","N",44,4,5,5,5,4,15.6,14.3,3.52823,0.40506,1.87287
"395756",0,0,0,0,0,"JUNIPER VILLAGE AT BROOKLINE-REHABILITATION AND SK","Centre","PA","For profit - Corporation","N",116,5,4,3,3,5,NA,NA,1.8888,1.27367,1.1059
"395757",0.142779617236033,0.364085344605227,0.0678235106391634,0.113839344951445,12,"EDGEHILL NURSING AND REHAB CEN","Montgomery","PA","Non profit - Corporation","N",60,3,4,4,3,2,51.1,54.5,1.68308,0.96072,0.61959
"395758",0.361526772248327,0.197718469273192,0.582303798062955,0.282678931150973,12,"GROVE AT HARMONY, THE","Butler","PA","For profit - Limited Liability company","N",115,3,1,1,2,3,50.5,50,1.58621,1.03113,0.34253
"395760",0.0896041598889894,0.135965978872291,0.108490257414781,0.0706024108152178,12,"CEDAR CREST POST ACUTE","Lehigh","PA","For profit - Corporation","N",166,4,5,5,3,5,45.2,48.3,1.93256,0.69506,0.59554
"395762",0,0,0,0,0,"WILLOWBROOKE COURT SKILLED CARE CENTER AT BRITTANY","Montgomery","PA","Non profit - Corporation","N",92,3,5,5,5,4,22.2,22.7,2.31713,0.59601,1.3165
"395763",0.0505194771328182,0.0628859907541137,0.0871677421303899,0.0367838856697626,12,"FELLOWSHIP MANOR","Lehigh","PA","Non profit - Corporation","N",121,5,5,5,4,5,39.9,23.7,2.59219,0.66869,1.26193
"395764",0,0,0,0,0,"LIBERTY CENTER FOR REHABILITATION AND NURSING","Philadelphia","PA","For profit - Limited Liability company","N",94,5,3,2,2,5,55.9,53.8,1.92873,0.53646,0.64063
"395767",0.291420869341986,0.259181102832276,0.252134345164688,0.310463636747979,9,"ROSE VIEW NURSING AND REHABILITATION CENTER","Lycoming","PA","For profit - Corporation","N",123,2,2,2,2,3,74.1,47.1,1.97358,0.79943,0.54526
"395768",0,0,0,0,0,"MEADOWOOD","Montgomery","PA","Non profit - Corporation","N",59,5,5,5,5,4,16.1,7.7,2.90601,0.82885,1.14334
"395770",0.128269271583984,0.0322944868599731,0.104707760021381,0.151972487598608,15,"CEDAR HAVEN HEALTHCARE CENTER","Lebanon","PA","For profit - Partnership","N",324,3,2,3,1,3,NA,NA,2.00302,1.08866,0.34598
"395771",0.0414293297449449,0.0353544031278836,0.138121554798025,0.00511388887922381,12,"LAKESIDE AT WILLOW VALLEY","Lancaster","PA","Non profit - Corporation","N",80,5,5,5,4,5,NA,NA,2.48987,1.12244,0.86555
"395773",0.0372071501446213,0.0438933734570924,0.0167386377568842,0.043741106107434,12,"EAST END HEALTH & REHAB CENTER","Allegheny","PA","For profit - Corporation","N",144,3,3,3,4,5,48.1,46.7,1.82086,0.77563,0.88607
"395774",0.413674847562928,0.705480110780659,0.574378222665974,0.340642966020698,15,"LANCASTER NURSING AND REHABILITATION CENTER","Lancaster","PA","For profit - Corporation","N",446,3,1,2,1,2,66.1,55.6,1.84196,0.95071,0.33824
"395775",0.583648533495746,0.448607842196841,0.547763836192148,0.617540876771391,15,"SENA KEAN NURSING AND REHABILITATION CENTER","Mc Kean","PA","For profit - Corporation","N",152,2,3,3,2,3,78.2,66.7,1.75279,0.84826,0.59213
"395777",0.28135361462039,0.252757657793981,0.519454387401832,0.163130053528768,15,"SUGAR CREEK CARE CENTER","Venango","PA","Non profit - Corporation","N",148,2,4,4,3,1,54.6,40,2.08015,0.96014,0.5734
"395778",0.237205871718013,0.00243142935113524,0.195361011351128,0.318399397440859,15,"COMMUNITIES AT INDIAN HAVEN,","Indiana","PA","Government - County","N",108,4,2,2,3,5,46.3,55.6,2.00503,0.92509,0.65354
"395779",0.0497396489923811,0,0.0488181790386875,0.0564257931446092,12,"CENTRE CARE REHABILITATION AND WELLNESS SERVICES","Centre","PA","Non profit - Corporation","N",240,3,3,3,3,2,43,25,2.16963,0.82655,0.44395
"395780",0.0274072604721431,0.0114916984426417,0.0981854543296579,0,15,"FAIR ACRES GERIATRIC CENTER","Delaware","PA","Government - County","N",774,2,5,5,5,2,20.2,18,2.23956,1.05989,0.6363
"395782",0.321544898439343,0.613557471455581,0.596083865499184,0.198648212950263,13,"FAIRVIEW NURSING AND REHABILITATION CENTER","Philadelphia","PA","For profit - Corporation","N",176,4,1,1,1,4,74.7,73.3,1.82731,0.94037,0.25765
"395783",0.14623980912243,0.0159613011833441,0.240996508352612,0.158757778908888,12,"PETERS TOWNSHIP SKILLED NURSING AND REHABILITATION","Washington","PA","For profit - Corporation","N",140,3,2,2,3,4,56,28.6,1.55614,0.68059,0.89207
"395784",0.358738793640678,0.211360713296595,0.561701653891926,0.297084709059333,12,"CHURCH OF GOD HOME, INC","Cumberland","PA","Non profit - Church related","N",109,5,3,2,4,4,47.3,25,2.22424,0.99114,0.53264
"395785",0,0,0,0,0,"STONEBRIDGE HEALTH & REHABILITATION CENTER","Perry","PA","For profit - Limited Liability company","N",60,4,4,4,4,5,28.3,0,1.60365,1.15612,0.76021
"395786",0.121076214332627,0.0713163339866776,0.0723909671055011,0.157778388941745,12,"PLEASANT VIEW COMMUNITIES","Lancaster","PA","Non profit - Corporation","N",92,4,4,4,4,5,53.9,40,2.53526,1.06132,0.82449
"395787",0,0,0,0,0,"VALLEY VIEW HAVEN, INC","Mifflin","PA","Non profit - Corporation","N",162,5,4,3,4,5,29.3,31.3,2.54812,1.01119,0.55882
"395788",0.41589974880705,0.178862887725051,0.57266692600548,0.396807230093839,12,"SUNNYVIEW NURSING AND REHABILITATION CENTER","Butler","PA","For profit - Corporation","N",220,3,2,2,3,2,50,39.1,1.92973,0.87146,0.46951
"395790",0.77457816681825,0.858482109299846,0.874167264132355,0.708275865419211,12,"SENECA PLACE","Allegheny","PA","For profit - Corporation","N",174,4,2,2,2,2,70.4,69.4,1.94039,0.85659,0.71501
"395791",0.0840874343090575,0.528751515536683,0.087036218464969,0.06561520916545,12,"COMPLETE CARE AT HARSTON HALL LLC","Montgomery","PA","For profit - Corporation","N",120,2,1,1,4,2,42.7,52.9,2.36913,1.28219,0.64051
"395793",0.202142577305276,0.156471157438795,0.312387838300298,0.164895748440765,12,"ORCHARD MANOR","Mercer","PA","Non profit - Corporation","N",121,5,4,4,1,5,63.1,53.8,1.70977,0.6984,0.44756
"395794",0.105209229867677,0,0.0250258029008628,0.190031893043743,12,"SAINT JOHN XXIII HOME","Mercer","PA","Non profit - Church related","N",90,3,5,4,5,2,31.3,0,1.66994,0.78946,1.19067
"395795",0.21751814489879,0.0246022743075206,0.11700426267424,0.30631755398328,15,"LAFAYETTE MANOR, INC","Fayette","PA","Non profit - Corporation","N",98,2,2,2,2,2,NA,NA,2.12511,0.78242,0.71746
"395796",0.304383698370577,0.0838353126014761,0.505834304673558,0.275766863800726,15,"MONTGOMERYVILLE SKILLED NURSING AND REHABILITATI","Montgomery","PA","For profit - Corporation","N",155,4,2,2,3,3,53.6,33.3,1.62895,0.9537,0.68275
"395797",0,0,0,0,0,"LANDIS HOMES","Lancaster","PA","Non profit - Corporation","N",103,5,5,5,5,5,29.8,26.9,2.85913,1.08749,1.01575
"395798",0.183276512171827,0.0276943055109379,0.251077488082229,0.183386105695911,15,"TRANSITIONS HEALTHCARE GETTYSBURG","Adams","PA","For profit - Corporation","N",135,4,2,2,2,3,53.1,43.8,2.01128,0.97504,0.51432
"395800",0.0545385796330059,0.0196253446512366,0.228710053813406,0.00160753036716344,15,"HIGHLANDS AT WYOMISSING","Berks","PA","Non profit - Corporation","N",80,4,5,5,4,5,36.5,57.1,2.40617,1.14137,0.59857
"395801",0.00459739663959134,0.00227699132075738,0.0180925650510068,0.00137716000052403,2,"QUADRANGLE","Delaware","PA","For profit - Corporation","N",78,2,4,3,5,1,29.2,42.1,2.53324,1.33242,0.95311
"395802",0,0,0,0,0,"THORNWALD HOME","Cumberland","PA","Non profit - Corporation","N",83,3,3,3,4,4,49,35,2.13568,0.86572,1.00168
"395804",0.135495737086947,0.165717500419796,0.0592966275829663,0.15214731685404,15,"LUTHERAN COMMUNITY AT TELFORD","Montgomery","PA","Non profit - Corporation","N",75,5,5,5,5,5,23.8,29.4,2.4817,0.85607,0.77154
"395805",0,0,0,0,0,"FAIRMOUNT HOMES","Lancaster","PA","Non profit - Corporation","N",114,5,5,5,5,5,25.6,12.5,2.514,0.96604,0.8734
"395806",0,0,0,0,0,"ST ANNE'S RETIREMENT COMMUNITY","Lancaster","PA","Non profit - Corporation","N",119,4,5,4,5,4,31.5,33.3,2.52734,1.29972,1.12796
"395812",0.204516712949217,0.139350917251197,0.243863943495405,0.200055420119457,15,"HILLTOP HEIGHTS HEALTH & REHAB CENTER","Cambria","PA","For profit - Corporation","N",120,2,1,1,1,2,69.3,78.3,1.83538,0.89257,0.57749
"395815",0.321081608516846,0.102034146330406,0.352178146134403,0.336006226878758,15,"ST MARTHA CENTER FOR REHABILITATION & HEALTHCARE","Chester","PA","For profit - Corporation","N",120,4,3,3,2,3,52.6,27.3,2.17249,0.91668,0.47646
"395816",0.0330525770526292,0,0.0773070594566977,0.0278038348025578,15,"LUTHERAN HOME AT KANE, THE","Mc Kean","PA","Non profit - Corporation","N",90,3,5,4,5,3,35.7,23.5,1.96946,0.69333,1.06373
"395817",0.0324174381592766,0.044514411884885,0.0290828190821444,0.0320680145986521,15,"YARDLEY REHABILITATION AND HEALTHCARE CENTER","Bucks","PA","For profit - Corporation","N",170,3,4,4,3,3,36.5,33.3,1.99099,0.68439,0.58788
"395818",0.0106320030763666,0,0.00309382387937503,0.014928489573072,5,"MASONIC VILLAGE AT LAFAYETTE HILL","Montgomery","PA","Non profit - Corporation","N",60,4,5,5,4,5,32.8,10,2.35381,0.86198,0.80089
"395819",0.220368079913613,0.325921180074846,0.100776783298826,0.268839580946108,15,"CARING HEART REHABILITATION AND NURSING CENTER","Philadelphia","PA","Non profit - Corporation","N",269,3,2,2,3,3,51,56.7,2.20886,1.11489,0.36309
"395821",0,0,0,0,0,"LITTLE FLOWER MANOR","Delaware","PA","Non profit - Corporation","N",127,5,5,4,5,5,29,23.8,2.76135,0.7166,0.87653
"395823",0.0175752342590455,0.0221680723194402,0.0653287760735711,0,13,"TOWNVIEW HEALTH AND REHABILITATION CENTER","Washington","PA","For profit - Corporation","N",118,1,3,4,4,1,28.8,17.4,1.88812,0.64622,1.01169
"395824",0.116945003945021,0.0364364092679336,0.0812399281741603,0.147993846741752,9,"EMMANUEL CENTER FOR NURSING","Montour","PA","Non profit - Church related","N",90,5,2,1,1,4,NA,NA,1.95772,0.90419,0.62481
"395825",0.388174578451823,0.409468231104283,0.479679465253021,0.348341516852911,15,"WATSONTOWN REHABILITATION AND NURSING CENTER","Northumberlnd","PA","For profit - Corporation","N",125,2,1,1,1,2,55.3,53.8,1.93683,0.95423,0.30263
"395826",0.137828840601971,0.0429956116817161,0.16394136706388,0.176521157017968,15,"NORTH HILLS SKILLED NURSING AND REHABILITATION CTR","Allegheny","PA","For profit - Corporation","N",200,2,1,1,2,2,55.3,48.8,1.57942,0.49547,0.89863
"395827",0.192450550102824,0.273560589735289,0.213208360841726,0.161946447932227,14,"KADIMA REHABILITATION & NURSING AT POTTSTOWN","Montgomery","PA","For profit - Corporation","N",41,2,1,1,2,2,65.6,44.4,1.50798,0.64272,0.73162
"395828",0.196663670899911,0.0288867800893257,0.320095650434965,0.191967572054857,15,"MAPLE HEIGHTS HEALTH & REHAB CENTER, LLC","Cambria","PA","For profit - Corporation","N",301,2,1,1,3,3,57.2,55.6,1.92363,0.90177,0.5877
"395830",0.281359860135829,0.051994057051746,0.313695979645537,0.307054922116026,12,"MEADOW VIEW NURSING CENTER","Somerset","PA","Non profit - Corporation","N",150,3,2,2,2,4,NA,NA,1.86256,0.94207,0.54517
"395831",0.184039295436424,0.193060943983432,0.263481782092486,0.148733948584506,15,"SCHUYLKILL CENTER","Schuylkill","PA","For profit - Corporation","N",190,3,3,3,3,4,35.6,29.4,1.97196,0.69127,0.53399
"395832",0,0,0,0,0,"LEBANON VALLEY HOME THE","Lebanon","PA","Non profit - Corporation","N",55,3,5,5,5,4,25,13.3,2.72317,0.96525,1.0795
"395833",0.0508004219818079,0,0.054511307488607,0.0755194088557356,15,"HCC AT WHITE HORSE VILLAGE","Delaware","PA","Non profit - Corporation","N",55,5,5,5,5,5,39.7,33.3,2.86876,0.71705,1.39396
"395834",0.479355707885308,0.327325758049467,0.399181716025946,0.564673053476984,15,"KING OF PRUSSIA SKILLED NURSING AND REHABILITATION","Montgomery","PA","For profit - Corporation","N",170,2,1,1,2,3,68.1,70.4,1.71031,0.9325,0.52308
"395838",0.0595057423482568,0.0162952473444033,0.0160074939979925,0.0905483304144413,13,"FOXDALE VILLAGE","Centre","PA","Non profit - Corporation","N",46,4,3,2,5,5,31.6,33.3,3.01564,1.49918,1.02665
"395840",0.100792356494534,0.0403351927619088,0.0410117682294534,0.150777643954459,15,"PATRIOT VILLAGE","Somerset","PA","Non profit - Corporation","N",100,4,1,1,3,4,51.3,66.7,2.05764,1.08801,0.59648
"395843",0.175556567850005,0.0912542010078675,0.222795884959165,0.159520072130953,15,"RIVER'S EDGE REHABILITATION & HEALTHCARE CENTER","Philadelphia","PA","For profit - Corporation","N",120,4,2,2,3,4,50.5,33.3,1.94249,0.92372,0.60462
"395844",0.084602520565076,0.142782931701192,0.147250380213926,0.0357461971635268,13,"ELIZABETHTOWN NURSING AND REHABILITATION","Lancaster","PA","For profit - Corporation","N",45,3,1,1,3,2,NA,NA,2.04838,1.18551,0.82756
"395845",0.719739669987817,0.738609917655348,0.768530953249856,0.696241711959204,15,"CRANBERRY PLACE","Butler","PA","Non profit - Corporation","N",150,2,2,2,4,1,70.9,63.6,2.64538,0.43374,1.60013
"395846",0.298610919490629,0.219464996806819,0.148126726056117,0.385676800253979,13,"KADIMA REHABILITATION & NURSING AT CAMPBELLTOWN","Lebanon","PA","For profit - Corporation","N",53,2,1,1,1,1,74.2,57.1,1.51176,0.95476,0.43159
"395847",0.0098310104883616,0.0583757164895665,0.000833391833236043,0,12,"MONTGOMERY SUBACUTE AND RESPIRATORY CENTER","Montgomery","PA","For profit - Limited Liability company","N",60,3,2,3,1,4,47.1,38.9,2.42753,2.02632,1.27925
"395848",0.0390031688171012,0.00299178585776522,0.0761899090124061,0.0419927054297533,12,"BARCLAY FRIENDS","Chester","PA","Non profit - Corporation","N",96,4,5,5,4,3,45,38.1,2.46776,0.70495,1.12685
"395851",0.0706389163207271,0.0335450038273869,0.00426927644826604,0.138219999141073,11,"REHAB & NURSING CTR GREATER PITTSBURGH","Westmoreland","PA","For profit - Corporation","N",120,4,4,4,3,5,39.8,40.9,1.67198,1.2859,0.7303
"395852",0.368109708118926,0.602496946029262,0.389163260093082,0.343413492279619,12,"CLIVEDEN NURSING AND REHABILITATION CENTER","Philadelphia","PA","For profit - Corporation","N",180,4,1,1,2,5,53.2,60,1.78234,0.95848,0.28166
"395853",0.130415552291993,0.238599418908321,0.257708626412344,0.0476518744798018,6,"CRAWFORD CARE CENTER","Crawford","PA","For profit - Corporation","N",157,3,1,1,1,3,NA,NA,1.65249,0.96527,0.4526
"395857",0,0,0,0,0,"EPHRATA MANOR","Lancaster","PA","Non profit - Corporation","N",120,4,5,4,5,4,32.1,8.7,2.88473,0.76573,0.8383
"395860",0.0832813068245829,0.164821662183056,0.100278670945795,0.0422481998403576,9,"LOYALHANNA CARE CENTER","Westmoreland","PA","For profit - Partnership","N",143,2,1,1,2,2,NA,NA,1.9613,0.71508,0.9369
"395861",0.124265647671591,0.182254824363316,NA,0,12,"HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS)","Montgomery","PA","Non profit - Corporation","Y",21,5,5,5,4,NA,NA,NA,1.99236,0,3.71464
"395864",0,0,0,0,0,"JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE","Bucks","PA","For profit - Corporation","N",17,2,2,2,4,NA,NA,NA,3.67338,1.36715,1.9037
"395865",0.229296942691866,0.164212126108896,0.229178938877601,0.239412275980479,12,"MAPLEWOOD NURSING AND REHAB  CENTER","Philadelphia","PA","For profit - Corporation","N",180,3,1,1,2,3,62.2,41.7,1.7713,0.75667,0.4335
"395867",0.0279586441742023,0.0251355303364745,0.0387760933531784,0.0247399338340612,3,"LAKEVIEW HEALTHCARE AND REHAB","Mc Kean","PA","For profit - Corporation","N",34,2,1,1,4,2,NA,NA,2.5015,1.10079,1.23722
"395868",0.0327899725722994,0.0176003405393748,0.010644507914898,0.0477703631389871,15,"EMBASSY OF HEARTHSIDE","Centre","PA","For profit - Corporation","N",157,2,1,1,2,2,69.9,70,1.81993,0.86656,0.47888
"395870",0.168265535559312,0.0256940146395525,0.221540276088598,0.165269197497975,15,"QUALITY LIFE SERVICES - MARKLEYSBURG","Fayette","PA","For profit - Corporation","N",60,3,3,3,3,3,48.4,16.7,1.84285,1.08353,0.61376
"395872",0.167121368282595,0.0960142617522795,0.415126633183025,0.0666344572902145,15,"GARDENS AT MILLVILLE, THE","Columbia","PA","For profit - Corporation","N",110,3,1,1,3,2,38.1,15.4,1.77446,0.77524,0.55509
"395873",0.136833174748296,0,0.0277402744606525,0.225436802383506,12,"LGAR HEALTH AND REHABILITATION","Allegheny","PA","Non profit - Corporation","N",120,2,4,4,2,1,NA,NA,1.89727,0.83912,0.78992
"395875",0.380010488025263,0.206051842953898,0.584536964233382,0.313695103923729,15,"GREENWOOD CENTER FOR NURSING AND REHAB","Schuylkill","PA","For profit - Corporation","N",150,4,1,1,1,5,46,66.7,1.6434,0.76655,0.45385
